=== Project Metadata ===
simulation_id,name,timestamp
21,Untitled Project,2025-05-31 21:49:33

=== Shape Metadata ===
shape_id,name,coords,count,collectarea,percentofstrikes,kdtreepath
"-9838.334671698482,-6116.5284466175435,55.55490505093214","-9838.334671698482,-6116.5284466175435,0.0",38.39152752555187,negative,shapeid:333,1798
"1244.1863442851572,-2697.0392284968693,10216.31238159373","1244.1863442851572,-2697.0392284968693,10165.632507190034",31.588434729793512,negative,shapeid:166,709
"2933.604768867295,-4629.759422578639,10005.38338456367","2933.604768867295,-4629.759422578639,9924.332507190034",85.7413764875906,negative,shapeid:41,49
"6828.170463385071,6047.265368797329,10171.41148968591","6828.170463385071,6047.265368797329,10114.832507190034",39.928576661772354,negative,shapeid:168,658
"-7511.616327053406,-2562.382675710667,10184.9353388819","-7511.616327053406,-2562.382675710667,10114.832507190034",62.703890230607264,negative,shapeid:187,16
"4888.98678341187,7021.82695775403,10193.306089743943","4888.98678341187,7021.82695775403,10114.832507190034",80.09171983428689,negative,shapeid:168,659
"7298.406386226186,-5265.169160897715,10153.193546961487","7298.406386226186,-5265.169160897715,10114.832507190034",17.464557556179265,negative,shapeid:0,80
"4358.1267661504935,-900.1913535325093,10240.225803444615","4377.232748075901,-900.1913535325093,10178.332507190034",53.067247607164944,negative,shapeid:91,22
"-30.579282942611826,4004.387301427574,10200.469531070035","-30.579282942611826,4038.599999971071,10165.632507190034",29.00473753958539,negative,shapeid:168,660
"-786.5093347428829,-6680.991086949885,10213.291606370973","-786.5093347428829,-6680.991086949885,10165.632507190034",27.716205884296187,negative,shapeid:40,693
"-7814.482976343048,190.38523121426442,5860.630775099627","-7814.482976343048,190.38523121426442,5796.832507190034",51.52231300406469,negative,shapeid:181,32
"-6102.1473490785975,476.4948341090403,10219.293719688674","-6102.1473490785975,476.4948341090403,10165.632507190034",35.67417417757494,negative,shapeid:167,670
"8221.345512376029,6025.611780669064,10157.642699892425","8221.345512376029,6025.611780669064,10114.832507190034",22.05829472743061,negative,shapeid:201,68
"2527.2274696605073,-9311.785764701266,16684.92134871669","2527.2274696605073,-9311.785764701266,16617.232507190034",58.44322461086188,negative,shapeid:67,268
"3302.487479188152,1212.5631902288624,10179.009309835023","3302.487479188152,1212.5631902288624,10114.832507190034",52.19890983722946,negative,shapeid:167,671
"5907.52040864931,8875.301472383118,10518.562665696438","5907.52040864931,8875.301472383118,10470.432507190033",28.302781519571187,negative,shapeid:217,81
"-10470.188529477593,3014.449584240341,47.731183537830354","-10470.188529477593,3014.449584240341,0.0",27.792887476874746,negative,shapeid:333,1799
"4981.0325263668365,-3021.354527962614,10261.285907918898","4981.0325263668365,-3021.354527962614,10165.632507190034",122.04837827114562,negative,shapeid:166,710
"-6295.065577809558,3707.234367468278,10161.904441456678","-6295.065577809558,3707.234367468278,10114.832507190034",26.994563064271443,negative,shapeid:167,672
"6753.178583260582,4882.602671603852,10161.904967385019","6753.178583260582,4882.602671603852,10114.832507190034",26.98956042675608,negative,shapeid:168,661
"-6290.834251621452,-4153.036408988763,10157.929614029797","-6290.834251621452,-4153.036408988763,10114.832507190034",22.37407569697674,negative,shapeid:40,694
"8699.616818411374,2382.6273830698756,52.15859490175714","8699.616818411374,2382.6273830698756,0.0",33.56809158340709,negative,shapeid:333,1800
"-5033.510095494254,-3841.5414869974848,10159.722230240613","-5033.510095494254,-3841.5414869974848,10114.832507190034",24.4010163450434,negative,shapeid:40,695
"7021.799860182993,3745.2543541004106,10148.242358218033","7021.799860182993,3745.2543541004106,10114.832507190034",6.394786365780091,positive,shapeid:200,85
"-9489.598415553364,-2237.032358937102,47.30462770603279","-9489.598415553364,-2237.032358937102,0.0",27.266907629232705,negative,shapeid:333,1801
"9076.049665379905,6486.757642904617,61.43180128720805","9076.049665379905,6486.757642904617,0.0",47.55310711369048,negative,shapeid:333,1802
"-9245.608654413929,10981.368370680713,72.19550611623724","-9245.608654413929,10981.368370680713,0.0",67.05043992691527,negative,shapeid:333,1803
"-6511.368550664235,9597.66176337354,48.18227368609747","-6511.368550664235,9597.66176337354,0.0",28.32207834800699,negative,shapeid:333,1804
"-7335.62626614971,10205.832536150094,43.501907500090795","-7335.62626614971,10205.832536150094,0.0",22.736135486241523,negative,shapeid:333,1805
"5790.626438570864,9544.328729449931,2114.8452187911507","5790.626438570864,9544.328729449931,2077.2325071900327",16.676077659466102,negative,shapeid:203,100
"-10421.0175141508,-3703.047578998876,53.76869386298437","-10421.0175141508,-3703.047578998876,0.0",35.811982902142816,negative,shapeid:333,1806
"10106.909402669302,-7521.136713683911,16741.922546770253","10106.909402669302,-7521.136713683911,16693.43250719003",28.742789223692945,negative,shapeid:60,38
"-7258.5133299644385,-2503.970192046754,10153.843252060735","-7258.5133299644385,-2503.970192046754,10114.832507190034",18.095252598240346,negative,shapeid:187,17
"10331.299298729045,10294.506226842099,85.03285942870701","10331.299298729045,10294.506226842099,0.0",94.9863178208749,negative,shapeid:333,1807
"7354.821108567921,11159.922620716392,55.8592066730018","7354.821108567921,11159.922620716392,0.0",38.84047039844341,negative,shapeid:333,1808
"6372.289089078469,-1784.592877767278,10165.619869248198","6372.289089078469,-1784.592877767278,10114.832507190034",31.73110195910729,negative,shapeid:166,711
"7916.249121988007,1077.11435786304,10159.906982901384","7916.249121988007,1077.11435786304,10114.832507190034",24.36727530640098,negative,shapeid:200,86
"3510.6216065479857,-10132.760663773008,16752.075198475286","3510.6216065479857,-10132.760663773008,16693.43250719003",43.07689573092072,negative,shapeid:84,313
"8262.929400020072,-5213.861879871845,10166.637031430902","8238.0327480759,-5213.861879871845,10114.832507190034",41.239919584596585,negative,shapeid:0,81
"-2751.884646561648,-9180.328076479209,16661.956178877383","-2751.884646561648,-9180.328076479209,16617.232507190034",24.18982093500549,negative,shapeid:67,269
"8089.9027950573145,9953.887079881653,2130.164212223916","8089.9027950573145,9953.887079881653,2077.2325071900327",34.56944513928191,negative,shapeid:203,101
"10230.685328373333,9382.954261178926,40.24163690544594","10230.685328373333,9382.954261178926,0.0",19.326660796775425,negative,shapeid:333,1809
"9199.476269171268,7626.82095093733,56.20176981473953","9199.476269171268,7626.82095093733,0.0",39.3491724445227,negative,shapeid:333,1810
"9999.627781422063,-7332.089982264057,16743.063803422097","9999.627781422063,-7332.089982264057,16693.43250719003",30.20173325205273,negative,shapeid:60,39
"9851.710570172363,3265.6744268100247,49.261978425463376","9851.710570172363,3265.6744268100247,0.0",29.724411996298073,negative,shapeid:333,1811
"10655.329302480237,-2419.024837539815,119.85585964394052","10655.329302480237,-2419.024837539815,0.0",45.643804922571796,positive,shapeid:333,1812
"-3508.6632698313833,-5800.692702438468,10174.1094950046","-3508.6632698313833,-5800.692702438468,10114.832507190034",44.08455319547429,negative,shapeid:40,696
"-9308.6540987485,-2391.796429559705,32.85297437972101","-9308.6540987485,-2391.796429559705,0.0",12.549341296592711,negative,shapeid:333,1813
"-9776.86083552528,-805.4575390390419,34.54477552373532","-9776.86083552528,-805.4575390390419,0.0",13.965081584150472,negative,shapeid:333,1814
"-5391.46287215291,-10465.879345656971,16736.005267332857","-5391.46287215291,-10465.879345656971,16693.43250719003",21.788606620265995,negative,shapeid:84,314
"-8450.536108312299,4343.316815782702,71.79805780489635","-8450.536108312299,4343.316815782702,0.0",66.26732495348494,negative,shapeid:333,1815
"8709.761517763844,3468.9603878829766,43.79991184610548","8709.761517763844,3468.9603878829766,0.0",23.146271306277285,negative,shapeid:333,1816
"-9512.175827185516,6975.264270462423,31.475095453748846","-9512.175827185516,6975.264270462423,0.0",11.455378572142983,negative,shapeid:333,1817
"10286.544765001508,8640.515552324054,45.94926189573322","10286.544765001508,8640.515552324054,0.0",25.630925013672872,negative,shapeid:333,1818
"5713.2942359898625,-4781.064098970056,10155.59644923992","5713.2942359898625,-4781.064098970056,10114.832507190034",19.875001491343905,negative,shapeid:40,697
"3512.395439337406,2388.9681602700875,9990.6679139151","3512.395439337406,2388.9681602700875,9937.032507190035",35.611330870851724,negative,shapeid:95,50
"8045.106206210101,-4914.379430809428,10164.624423559122","8045.106206210101,-4914.379430809428,10114.832507190034",30.422269464845613,negative,shapeid:0,82
"6917.864527762846,-9311.494613038218,16645.451846278756","6917.864527762846,-9311.494613038218,16617.232507190034",9.07474134346108,negative,shapeid:68,211
"-5801.692083781809,9275.714733410281,53.8997359724038","-5801.692083781809,9275.714733410281,0.0",36.00106658891059,negative,shapeid:333,1819
"-2031.4475880464815,689.9531645993466,10221.226743182102","-2031.4475880464815,689.9531645993466,10165.632507190034",38.46436254171092,negative,shapeid:167,673
"8794.814007873989,-10433.39943421171,16747.997084960516","8794.814007873989,-10433.39943421171,16693.43250719003",36.950740032140224,negative,shapeid:84,315
"-8155.799344124458,4362.471998036124,10204.540712765303","-8155.799344124458,4362.471998036124,10165.632507190034",17.998982457139032,negative,shapeid:168,662
"3121.254702559554,-7305.222672824171,16655.58682248406","3121.254702559554,-7305.222672824171,16617.232507190034",17.441628609325228,negative,shapeid:67,270
"10036.015669116954,3083.349546520207,34.50937335344085","10036.015669116954,3083.349546520207,0.0",13.934633922706423,negative,shapeid:333,1820
"1441.7957171722337,827.0624460829476,10202.355085729436","1441.7957171722337,827.0624460829476,10165.632507190034",15.915385045117151,negative,shapeid:167,674
"-10139.8946331921,-1478.0619951409371,55.29931199764296","-10139.8946331921,-1478.0619951409371,0.0",38.0165823335217,negative,shapeid:333,1821
"4834.878654235254,-4820.783778916235,10178.41397240399","4834.878654235254,-4820.783778916235,10114.832507190034",51.181846506299905,negative,shapeid:40,698
"-6841.203921246271,4039.4917283860723,10234.649210982188","-6841.203921246271,4038.599999971071,10165.632507190034",60.94238016691901,negative,shapeid:168,663
"-10416.043753954968,-7547.723442169873,58.42396995644183","-10416.043753954968,-7547.723442169873,0.0",42.73445946399389,negative,shapeid:333,1822
"8503.81264496419,3456.6944344382973,61.778547682407485","8503.81264496419,3456.6944344382973,0.0",48.12616641276645,negative,shapeid:333,1823
"-6147.63661340879,-100.28634545859859,10176.165940888523","-6147.63661340879,-100.28634545859859,10114.832507190034",47.407834670137824,negative,shapeid:166,712
"7455.502158616997,-8106.401059155545,16676.62704740669","7455.502158616997,-8106.401059155545,16617.232507190034",44.248705905082794,negative,shapeid:68,212
"468.2879325266622,9389.071589546733,48.97833631173214","468.2879325266622,9389.071589546733,0.0",29.360077377786478,negative,shapeid:333,1824
"-1909.9027890440575,-9987.53857764665,16732.01028820713","-1909.9027890440575,-9987.53857764665,16693.43250719003",17.66611525335773,negative,shapeid:84,316
"-6083.473561735308,8527.057473590605,10544.859880239941","-6083.473561735308,8527.057473590605,10470.432507190033",71.56013435661207,negative,shapeid:218,86
"-1013.6429587203165,-9190.381848333454,16680.5844837572","-1013.6429587203165,-9190.381848333454,16617.232507190034",50.760641800196346,negative,shapeid:67,271
"-2859.637250036136,9075.419881795722,52.77887018820303","-2859.637250036136,9075.419881795722,0.0",34.33440351870498,negative,shapeid:333,1825
"-9552.565558776128,-1703.380420903688,49.269461627758496","-9552.565558776128,-1703.380420903688,0.0",29.73402317983043,negative,shapeid:333,1826
"3812.983625711464,-11127.151812727669,63.62839563361021","3812.983625711464,-11127.151812727669,0.0",51.24492874655666,negative,shapeid:333,1827
"5299.995473787869,-9120.55801221866,16682.388223806156","5299.995473787869,-9120.55801221866,16617.232507190034",53.88623707386068,negative,shapeid:68,213
"870.5980302249191,-11146.208393150815,39.634055794824924","870.5980302249191,-11146.208393150815,0.0",18.710835618262628,negative,shapeid:333,1828
"7859.437404869692,-214.04817898176225,10147.517172802343","7859.437404869692,-214.04817898176225,10114.832507190034",12.42105507762926,negative,shapeid:199,77
"3184.6308046193826,-8805.769759670782,16649.66989597578","3184.6308046193826,-8805.769759670782,16617.232507190034",12.208339117053075,negative,shapeid:67,272
"5261.464682099337,-4465.5540331234815,10160.160614459457","5261.464682099337,-4465.5540331234815,10114.832507190034",24.91089797766122,negative,shapeid:40,699
"7779.092774463752,-4404.6214721487195,10163.1494882558","7779.092774463752,-4404.6214721487195,10114.832507190034",28.53662291008018,negative,shapeid:0,83
"-7221.726424730582,-1227.4986558471028,7224.854337748881","-7221.726424730582,-1227.4986558471028,7168.432507190034",39.67866825681813,negative,shapeid:184,4
"-7313.308096576506,-4409.1787550018025,5837.720098343164","-7313.308096576506,-4409.1787550018025,5796.832507190034",19.9201490531573,negative,shapeid:5,26
"2597.393836049803,6837.049966442359,9986.790846969718","2597.393836049803,6857.999999971072,9937.032507190035",35.90851748454388,negative,shapeid:96,39
"7344.243884002561,-991.4384611433888,10166.565187741642","7344.243884002561,-991.4384611433888,10114.832507190034",12.531784745081557,positive,shapeid:199,78
"-5783.083801785362,-7622.826619182322,16677.930175034304","-5783.083801785362,-7622.826619182322,16617.232507190034",46.340712007617334,negative,shapeid:66,247
"10135.278208103333,4785.282708915374,50.76710984297811","10135.278208103333,4785.282708915374,0.0",31.690742494889168,negative,shapeid:333,1829
"-8001.602319967213,3072.550611313487,5854.464090503007","-8001.602319967213,3072.550611313487,5796.832507190034",41.48188490937575,negative,shapeid:182,31
"2179.126365483962,3562.0264399014104,10144.104480842907","2179.126365483962,3562.0264399014104,10114.832507190034",9.822868072501192,negative,shapeid:167,675
"-3084.936459788408,1670.5063250322091,10170.22170446215","-3084.936459788408,1670.5063250322091,10114.832507190034",38.160635088724455,negative,shapeid:167,676
